,Unnamed: 0.1,Unnamed: 0,username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre,Username,Gender,Location,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Age,location,lat,lon,city,state,country
91803,139327,139327,Wotamegane,20,6,65811,Male,Naruto,TV,Manga,7.88,648605,745.0,10,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91804,139328,139328,Wotamegane,121,9,65811,Male,Fullmetal Alchemist,TV,Manga,8.29,491403,247.0,21,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91805,139329,139329,Wotamegane,134,0,65811,Male,Gunslinger Girl,TV,Manga,7.51,55066,1608.0,655,"Action, Psychological, Military, Drama, Sci-Fi",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91806,139330,139330,Wotamegane,135,9,65811,Male,Hikaru no Go,TV,Manga,8.17,39814,349.0,1001,"Comedy, Game, Shounen, Supernatural",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91807,139331,139331,Wotamegane,226,9,65811,Male,Elfen Lied,TV,Manga,7.75,514656,982.0,16,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91808,139332,139332,Wotamegane,245,0,65811,Male,Great Teacher Onizuka,TV,Manga,8.74,187442,37.0,146,"Comedy, Drama, School, Shounen, Slice of Life",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91809,139333,139333,Wotamegane,355,8,65811,Male,Shakugan no Shana,TV,Novel,7.66,181957,1207.0,144,"Action, Drama, Fantasy, Romance, School, Supernatural",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91810,139334,139334,Wotamegane,356,9,65811,Male,Fate/stay night,TV,Novel,7.52,274418,1570.0,82,"Action, Supernatural, Magic, Romance, Fantasy",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91811,139335,139335,Wotamegane,658,8,65811,Male,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,Manga,7.99,27000,574.0,1331,"Game, Psychological, Thriller, Seinen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91812,139336,139336,Wotamegane,849,10,65811,Male,Suzumiya Haruhi no Yuuutsu,TV,Novel,7.99,304612,573.0,68,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91813,139337,139337,Wotamegane,855,7,65811,Male,Strawberry Panic,TV,Other,7.41,38116,1994.0,959,"Drama, Romance, School, Shoujo Ai",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91814,139338,139338,Wotamegane,861,8,65811,Male,xxxHOLiC,TV,Manga,8.08,77193,459.0,414,"Mystery, Comedy, Psychological, Supernatural, Drama",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91815,139339,139339,Wotamegane,877,9,65811,Male,Nana,TV,Manga,8.51,108693,101.0,262,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91816,139340,139340,Wotamegane,1482,8,65811,Male,D.Gray-man,TV,Manga,8.16,171370,355.0,106,"Action, Adventure, Comedy, Super Power, Demons, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91817,139341,139341,Wotamegane,1535,10,65811,Male,Death Note,TV,Manga,8.67,1009477,51.0,1,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91818,139342,139342,Wotamegane,1887,10,65811,Male,Lucky☆Star,TV,Manga,7.83,188372,830.0,135,"Slice of Life, Comedy, Parody, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91819,139343,139343,Wotamegane,2164,10,65811,Male,Dennou Coil,TV,Original,8.15,29243,367.0,902,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91820,139344,139344,Wotamegane,2167,10,65811,Male,Clannad,TV,Novel,8.21,423019,298.0,31,"Slice of Life, Comedy, Romance, Supernatural, School, Drama",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91821,139345,139345,Wotamegane,2562,9,65811,Male,Shion no Ou,TV,Manga,7.63,8241,1280.0,2440,"Drama, Game, Mystery, Thriller",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91822,139346,139346,Wotamegane,48,8,65811,Male,.hack//Sign,TV,Original,7.09,61485,3221.0,650,"Game, Sci-Fi, Adventure, Mystery, Magic, Fantasy",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91823,139347,139347,Wotamegane,61,9,65811,Male,D.N.Angel,TV,Manga,7.31,76025,2376.0,582,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91824,139348,139348,Wotamegane,66,10,65811,Male,Azumanga Daioh,TV,Manga,8.04,97303,500.0,369,"Slice of Life, Comedy, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91825,139349,139349,Wotamegane,177,9,65811,Male,Tsubasa Chronicle,TV,Manga,7.64,70113,1261.0,505,"Action, Adventure, Fantasy, Magic, Romance, Supernatural, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91826,139350,139350,Wotamegane,189,9,65811,Male,Love Hina,TV,Manga,7.24,100916,2656.0,425,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91827,139351,139351,Wotamegane,2026,10,65811,Male,Hayate no Gotoku!,TV,Manga,7.69,65426,1105.0,523,"Action, Harem, Comedy, Parody, Romance, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91828,139352,139352,Wotamegane,2966,10,65811,Male,Ookami to Koushinryou,TV,Novel,8.34,226529,204.0,100,"Adventure, Fantasy, Historical, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91829,139353,139353,Wotamegane,79,7,65811,Male,Shuffle!,TV,Novel,7.24,97057,2666.0,395,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91830,139354,139354,Wotamegane,101,9,65811,Male,Air,TV,Novel,7.42,116985,1919.0,340,"Slice of Life, Supernatural, Drama, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91831,139355,139355,Wotamegane,190,8,65811,Male,Love Hina Again,OVA,Manga,7.33,43062,2310.0,1204,"Comedy, Drama, Ecchi, Romance, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91832,139356,139356,Wotamegane,191,9,65811,Male,Love Hina Christmas Special: Silent Eve,Special,Manga,7.41,30949,1979.0,1563,"Slice of Life, Comedy, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91833,139357,139357,Wotamegane,192,9,65811,Male,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Special,Other,7.28,27502,2494.0,1679,"Adventure, Comedy, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91834,139358,139358,Wotamegane,248,8,65811,Male,Ichigo 100%,TV,Manga,6.78,40883,4401.0,1066,"Comedy, Ecchi, Harem, Romance, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91835,139359,139359,Wotamegane,469,8,65811,Male,Karin,TV,Manga,7.28,66135,2491.0,674,"Comedy, Romance, Vampire, School, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91836,139360,139360,Wotamegane,963,9,65811,Male,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",Special,Other,7.33,18417,2312.0,2091,"Drama, Romance, Slice of Life",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91837,139361,139361,Wotamegane,1195,8,65811,Male,Zero no Tsukaima,TV,Novel,7.54,272783,1543.0,94,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91838,139362,139362,Wotamegane,1198,9,65811,Male,Tsuyokiss,TV,Novel,6.68,6149,4865.0,3053,"Comedy, Romance, School, Slice of Life",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91839,139363,139363,Wotamegane,1530,9,65811,Male,Kanon (2006),TV,Novel,8.11,101450,422.0,402,"Slice of Life, Supernatural, Drama, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91840,139364,139364,Wotamegane,1569,9,65811,Male,Otome wa Boku ni Koishiteru,TV,Novel,7.14,21009,3049.0,1573,"Comedy, Drama, Romance, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91841,139365,139365,Wotamegane,1570,5,65811,Male,Happiness!,TV,Novel,6.51,12584,5557.0,2217,"Comedy, Harem, Magic, Romance, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91842,139366,139366,Wotamegane,1722,9,65811,Male,Nagasarete Airantou,TV,Manga,7.38,29598,2118.0,1328,"Comedy, Ecchi, Fantasy, Harem, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91843,139367,139367,Wotamegane,1840,7,65811,Male,Zero no Tsukaima: Futatsuki no Kishi,TV,Novel,7.67,196211,1185.0,206,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91844,139368,139368,Wotamegane,2924,10,65811,Male,ef: A Tale of Memories.,TV,Novel,8.05,82024,486.0,436,"Mystery, Drama, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91845,139369,139369,Wotamegane,2927,9,65811,Male,Kimikiss Pure Rouge,TV,Novel,7.43,31785,1891.0,1214,"Drama, Romance, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91846,139370,139370,Wotamegane,2963,8,65811,Male,Minami-ke,TV,Manga,7.77,54966,947.0,677,"Slice of Life, Comedy, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91847,139371,139371,Wotamegane,3247,10,65811,Male,Love Hina Final Selection,OVA,Other,7.28,12387,2492.0,2395,"Ecchi, Comedy, Harem, Romance",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91848,139372,139372,Wotamegane,3616,9,65811,Male,Kamen no Maid Guy,TV,Manga,7.11,14788,3164.0,2064,"Action, Comedy, Ecchi, Super Power",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91849,139373,139373,Wotamegane,3712,3,65811,Male,Zero no Tsukaima: Princesses no Rondo,TV,Novel,7.56,172348,1482.0,250,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91850,139374,139374,Wotamegane,4192,0,65811,Male,Hayate no Gotoku!!,TV,Manga,7.85,40143,791.0,1045,"Action, Harem, Comedy, Parody, Romance, Shounen",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91851,139375,139375,Wotamegane,2923,6,65811,Male,Shugo Chara!,TV,Manga,7.56,66065,1476.0,583,"Comedy, Magic, School, Shoujo",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91852,139376,139376,Wotamegane,185,8,65811,Male,Initial D First Stage,TV,Manga,8.28,60560,256.0,745,"Action, Cars, Drama, Seinen, Sports",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91853,139377,139377,Wotamegane,591,3,65811,Male,Amaenaide yo!!,TV,Manga,6.61,27184,5145.0,1425,"Comedy, Ecchi, Harem, Romance, Supernatural",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91854,139378,139378,Wotamegane,1250,10,65811,Male,Erementar Gerad,TV,Manga,7.39,34592,2063.0,1133,"Adventure, Comedy, Fantasy, Magic, Romance, Super Power",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91855,139379,139379,Wotamegane,2942,9,65811,Male,Sketchbook: Full Color&#039;s,TV,Manga,7.44,6535,1868.0,2660,"Slice of Life, Comedy",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
91856,139380,139380,Wotamegane,1744,8,65811,Male,Wagamama☆Fairy Mirumo de Pon!,TV,Manga,7.43,4293,1915.0,3546,"Kids, Adventure, Fantasy, Magic, Comedy, Romance, School, Drama, Shoujo",Wotamegane,Male,Bay Area of California,30.1,8.4,10.0,34.0,12.0,3.0,3.0,62.0,12.0,1815.0,29,Bay Area of California,37.7884969,-122.3558473,San Francisco,California,United States
92511,140144,140144,bunnymaccool,21,9,68721,Female,One Piece,TV,Manga,8.54,423868,91.0,35,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92512,140145,140145,bunnymaccool,120,10,68721,Female,Fruits Basket,TV,Manga,7.77,167968,939.0,222,"Slice of Life, Comedy, Drama, Romance, Fantasy, Shoujo",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92513,140146,140146,bunnymaccool,232,9,68721,Female,Cardcaptor Sakura,TV,Manga,8.21,121898,297.0,292,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92514,140147,140147,bunnymaccool,269,9,68721,Female,Bleach,TV,Manga,7.9,433097,693.0,18,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92515,140148,140148,bunnymaccool,721,0,68721,Female,Princess Tutu,TV,Original,8.21,36501,307.0,916,"Comedy, Drama, Magic, Romance, Fantasy",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92516,140149,140149,bunnymaccool,853,10,68721,Female,Ouran Koukou Host Club,TV,Manga,8.34,335137,205.0,69,"Comedy, Harem, Romance, School, Shoujo",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92517,140150,140150,bunnymaccool,957,8,68721,Female,Saiunkoku Monogatari,TV,Novel,8.04,23467,512.0,1313,"Adventure, Fantasy, Comedy, Romance, Historical, Drama",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92518,140151,140151,bunnymaccool,1571,7,68721,Female,Ghost Hunt,TV,Novel,7.92,69224,656.0,527,"Comedy, Horror, Mystery, Shoujo, Supernatural",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92519,140152,140152,bunnymaccool,1735,8,68721,Female,Naruto: Shippuuden,TV,Manga,8.18,385179,337.0,20,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92520,140153,140153,bunnymaccool,3092,8,68721,Female,Junjou Romantica,TV,Manga,7.99,86423,568.0,568,"Comedy, Drama, Romance, Shounen Ai",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92521,140154,140154,bunnymaccool,3731,8,68721,Female,Itazura na Kiss,TV,Manga,7.7,91187,1108.0,473,"Comedy, Romance, Shoujo",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92522,140155,140155,bunnymaccool,4224,10,68721,Female,Toradora!,TV,Novel,8.39,557898,174.0,13,"Slice of Life, Comedy, Romance, School",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92523,140156,140156,bunnymaccool,4814,9,68721,Female,Junjou Romantica 2,TV,Manga,8.15,66565,374.0,799,"Comedy, Drama, Romance, Shounen Ai",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92524,140157,140157,bunnymaccool,6045,10,68721,Female,Kimi ni Todoke,TV,Manga,8.13,212710,400.0,111,"Slice of Life, Drama, Romance, School, Shoujo",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92525,140158,140158,bunnymaccool,1,10,68721,Female,Cowboy Bebop,TV,Original,8.81,365465,27.0,38,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92526,140159,140159,bunnymaccool,19,8,68721,Female,Monster,TV,Manga,8.69,118856,49.0,152,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92527,140160,140160,bunnymaccool,20,8,68721,Female,Naruto,TV,Manga,7.88,648605,745.0,10,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92528,140161,140161,bunnymaccool,30,8,68721,Female,Neon Genesis Evangelion,TV,Original,8.32,364012,223.0,48,"Action, Sci-Fi, Dementia, Psychological, Drama, Mecha",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92529,140162,140162,bunnymaccool,45,9,68721,Female,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,Manga,8.4,135713,168.0,240,"Action, Adventure, Comedy, Historical, Romance, Samurai",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92530,140163,140163,bunnymaccool,68,8,68721,Female,Black Cat,TV,Manga,7.49,89185,1656.0,430,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92531,140164,140164,bunnymaccool,121,10,68721,Female,Fullmetal Alchemist,TV,Manga,8.29,491403,247.0,21,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92532,140165,140165,bunnymaccool,130,9,68721,Female,Saiyuuki Reload,TV,Manga,7.51,8932,1617.0,2507,"Action, Adventure, Comedy, Drama, Fantasy, Josei",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
92533,140166,140166,bunnymaccool,131,9,68721,Female,Saiyuuki Reload Gunlock,TV,Manga,7.53,5825,1562.0,3006,"Action, Adventure, Comedy, Fantasy, Josei",bunnymaccool,Female,"Austin, Texas",38.1,8.45,11.0,52.0,22.0,0.0,11.0,96.0,0.0,2273.0,46,"Austin, Texas",30.2711286,-97.7436995,Austin,Texas,United States
